SUBJECT|ANT_E|ANT_E_BUCKET|RECALL|TRIAL|DATE|TIME|CONDITION|STIMULUS|PROFILE|SINGLE_OCC|HIGH_SPEED|INTELL_MATCH|INTELL_VISBL|SPEED_VISBL|OCC_VISBL|DECISION_POSSBL|SHOT|ERROR|DECISION_TIME|REACTION_TIME|FEEDBACK_TIME|HIT|MISS|CR|FA
27|0|1|1|13|23042013|16:27:00|3|32.WA(0,0,OS).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|22174|12674|4535|0|0|1|0
27|0|1|1|14|23042013|16:27:00|3|26.OS(0,1,BV).avi|0,1,0|0|1|0|1500|10000|7300|7300|FALSCH|0|10430|3130|7066|0|0|1|0
27|0|1|1|15|23042013|16:28:00|3|07.BV(1,0,WA).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|30288|18288|1280|0|0|1|0
27|0|1|1|16|23042013|16:28:00|3|25.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|15238|4938|2839|0|0|1|0
27|0|1|1|17|23042013|16:29:00|3|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|FALSCH|1|24711|14012|2233|0|1|0|0
27|0|1|1|18|23042013|16:30:00|3|38.BV(0,0,OS).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|19662|5162|8670|0|0|1|0
27|0|1|1|19|23042013|16:30:00|3|35.WA(1,1,WA).avi|1,1,1|1|1|1|2000|10500|8100|8100|FALSCH|1|14791|6691|2024|0|1|0|0
27|0|1|1|20|23042013|16:30:00|3|42.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|15871|4371|1957|1|0|0|0
27|0|1|1|21|23042013|16:31:00|3|48.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|14687|4887|2603|1|0|0|0
27|0|1|1|22|23042013|16:31:00|3|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|27863|15863|4813|0|0|1|0
27|0|1|1|23|23042013|16:32:00|3|43.OS(0,0,WA).avi|0,0,0|0|0|0|2500|12500|12000|12000|FALSCH|0|29776|17776|1038|0|0|1|0
27|0|1|1|24|23042013|16:32:00|3|45.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|29672|17672|2038|0|0|1|0
27|0|1|1|25|23042013|16:33:00|3|38.BV(0,0,OS).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|19439|4939|6262|0|0|1|0
27|0|1|1|26|23042013|16:34:00|3|46.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|28087|16087|7194|0|0|1|0
27|0|1|1|27|23042013|16:34:00|3|36.WA(1,1,WA).avi|1,1,1|1|1|1|2500|10500|8100|8100|WAHR|0|14835|6735|4410|1|0|0|0
27|0|1|1|28|23042013|16:35:00|3|43.OS(0,0,WA).avi|0,0,0|0|0|0|2500|12500|12000|12000|FALSCH|0|26383|14383|2895|0|0|1|0
27|0|1|1|29|23042013|16:35:00|3|20.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|14808|4708|1888|0|0|1|0
27|0|1|1|30|23042013|16:36:00|3|45.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|28668|16668|2353|0|0|1|0
27|0|1|1|31|23042013|16:36:00|3|05.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|14510|4410|1986|0|0|1|0
27|0|1|1|32|23042013|16:36:00|3|47.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|14966|5166|2203|1|0|0|0
27|0|1|1|33|23042013|16:37:00|3|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|27431|15431|2783|0|0|1|0
27|0|1|1|34|23042013|16:37:00|3|41.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|14647|3147|2264|1|0|0|0
27|0|1|1|35|23042013|16:38:00|3|23.BV(1,1,OS).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|17062|5562|2280|1|0|0|0
27|0|1|1|36|23042013|16:38:00|3|20.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|14614|4514|2219|0|0|1|0
27|0|1|1|37|23042013|16:38:00|3|34.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|17375|7875|3748|0|0|1|0
27|0|1|1|38|23042013|16:39:00|3|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|15222|4222|2038|1|0|0|0
27|0|1|1|39|23042013|16:39:00|3|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|FALSCH|1|30300|19601|3569|0|1|0|0
27|0|1|1|40|23042013|16:40:00|3|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|14478|3978|7368|1|0|0|0
27|0|1|1|41|23042013|16:40:00|3|13.OS(1,1,WA).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|15479|4479|15021|1|0|0|0
27|0|1|1|42|23042013|16:41:00|3|07.BV(1,0,WA).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|25129|13129|2125|0|0|1|0
27|0|1|1|43|23042013|16:41:00|3|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|14023|3023|2210|1|0|0|0
27|0|1|1|44|23042013|16:42:00|3|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|22335|14535|1894|1|0|0|0
27|0|1|1|45|23042013|16:42:00|3|07.BV(1,0,WA).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|27631|15631|4900|0|0|1|0
27|0|1|1|46|23042013|16:43:00|3|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|21111|10412|2024|1|0|0|0
27|0|1|1|47|23042013|16:43:00|3|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|12920|2620|1597|1|0|0|0
27|0|1|1|48|23042013|16:44:00|3|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|17783|7084|1727|1|0|0|0
27|0|1|1|49|23042013|16:44:00|3|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|16343|8543|1969|1|0|0|0
28|0|1|1|1|23042013|16:38:00|1|20.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|16861|6761|15010|0|0|1|0
28|0|1|1|2|23042013|16:39:00|1|37.BV(0,0,WA).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|21019|6519|15005|0|0|1|0
28|0|1|1|3|23042013|16:39:00|1|15.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|13468|6168|15003|0|0|1|0
28|0|1|1|4|23042013|16:40:00|1|06.BV(0,1,WA).avi|0,1,0|0|1|0|3000|10500|10199|10199|WAHR|1|12307|2108|15002|0|0|0|1
28|0|1|1|5|23042013|16:41:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|21604|11304|15003|1|0|0|0
28|0|1|1|6|23042013|16:41:00|1|33.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|18572|9072|15014|0|0|1|0
28|0|1|1|7|23042013|16:42:00|1|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|WAHR|1|16123|2623|15004|0|0|0|1
28|0|1|1|8|23042013|16:43:00|1|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|19588|8889|15002|1|0|0|0
28|0|1|1|9|23042013|16:43:00|1|13.OS(1,1,WA).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|12819|1819|15016|1|0|0|0
28|0|1|1|10|23042013|16:44:00|1|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|23772|10272|13446|0|0|1|0
28|0|1|1|11|23042013|16:44:00|1|26.OS(0,1,BV).avi|0,1,0|0|1|0|1500|10000|7300|7300|FALSCH|0|11195|3895|1743|0|0|1|0
28|0|1|1|12|23042013|16:44:00|1|15.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|11092|3792|829|0|0|1|0
28|0|1|1|13|23042013|16:45:00|1|25.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|WAHR|1|13107|2807|9244|0|0|0|1
28|0|1|1|14|23042013|16:45:00|1|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|FALSCH|1|21403|11103|15005|0|1|0|0
28|0|1|1|15|23042013|16:46:00|1|47.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|12340|2540|2379|1|0|0|0
28|0|1|1|16|23042013|16:46:00|1|23.BV(1,1,OS).avi|1,1,0|1|1|0|2500|11500|11500|11500|FALSCH|1|14924|3424|3218|0|1|0|0
28|0|1|1|17|23042013|16:46:00|1|10.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|WAHR|1|12635|2335|3474|0|0|0|1
28|0|1|1|18|23042013|16:47:00|1|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|19779|9479|1663|1|0|0|0
28|0|1|1|19|23042013|16:47:00|1|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|WAHR|1|16556|4556|3384|0|0|0|1
28|0|1|1|20|23042013|16:48:00|1|15.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|WAHR|1|11850|4550|3982|0|0|0|1
28|0|1|1|21|23042013|16:48:00|1|01.WA(0,1,BV).avi|0,1,0|0|1|0|5000|11000|10000|10000|WAHR|1|14708|4708|1311|0|0|0|1
28|0|1|1|22|23042013|16:48:00|1|06.BV(0,1,WA).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|10491|292|558|0|0|1|0
28|0|1|1|23|23042013|16:48:00|1|32.WA(0,0,OS).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|11908|2408|1545|0|0|1|0
28|0|1|1|24|23042013|16:49:00|1|23.BV(1,1,OS).avi|1,1,0|1|1|0|2500|11500|11500|11500|FALSCH|1|7708|-3792|1257|0|1|0|0
28|0|1|1|25|23042013|16:49:00|1|32.WA(0,0,OS).avi|0,0,0|0|0|0|4500|11000|9500|9500|WAHR|1|13851|4351|8306|0|0|0|1
28|0|1|1|26|23042013|16:49:00|1|13.OS(1,1,WA).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|13116|2116|548|1|0|0|0
28|0|1|1|27|23042013|16:50:00|1|16.WA(0,1,OS).avi|0,1,0|0|1|0|5000|11000|10000|10000|FALSCH|0|14516|4516|536|0|0|1|0
28|0|1|1|28|23042013|16:50:00|1|37.BV(0,0,WA).avi|0,0,0|0|0|0|2500|14500|15800|14500|WAHR|1|18708|4208|3133|0|0|0|1
28|0|1|1|29|23042013|16:51:00|1|40.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|WAHR|1|26827|12327|967|0|0|0|1
28|0|1|1|30|23042013|16:51:00|1|47.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|FALSCH|1|13219|3419|2394|0|1|0|0
28|0|1|1|31|23042013|16:51:00|1|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|FALSCH|1|20716|10416|1248|0|1|0|0
28|0|1|1|32|23042013|16:52:00|1|01.WA(0,1,BV).avi|0,1,0|0|1|0|5000|11000|10000|10000|FALSCH|0|14003|4003|650|0|0|1|0
28|0|1|1|33|23042013|16:52:00|1|11.OS(0,1,WA).avi|0,1,0|0|1|0|1500|10000|7300|7300|FALSCH|0|11475|4175|1038|0|0|1|0
28|0|1|1|34|23042013|16:52:00|1|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|18459|7760|4145|1|0|0|0
28|0|1|1|35|23042013|16:53:00|1|08.BV(1,1,WA).avi|1,1,0|1|1|0|2500|11500|11500|11500|FALSCH|1|14195|2695|1373|0|1|0|0
28|0|1|1|36|23042013|16:53:00|1|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|12843|1843|802|1|0|0|0
28|0|1|1|37|23042013|16:53:00|1|35.WA(1,1,WA).avi|1,1,1|1|1|1|2000|10500|8100|8100|FALSCH|1|14083|5983|555|0|1|0|0
28|0|1|1|38|23042013|16:54:00|1|34.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|WAHR|1|15947|6447|623|0|0|0|1
28|0|1|1|39|23042013|16:54:00|1|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|18972|8273|454|1|0|0|0
28|0|1|1|40|23042013|16:54:00|1|05.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|WAHR|1|14531|4431|910|0|0|0|1
28|0|1|1|41|23042013|16:55:00|1|35.WA(1,1,WA).avi|1,1,1|1|1|1|2000|10500|8100|8100|FALSCH|1|13348|5248|4922|0|1|0|0
28|0|1|1|42|23042013|16:55:00|1|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|19691|9391|636|1|0|0|0
28|0|1|1|43|23042013|16:55:00|1|41.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|FALSCH|1|15028|3528|720|0|1|0|0
28|0|1|1|44|23042013|16:56:00|1|30.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|WAHR|1|10716|3416|3118|0|0|0|1
28|0|1|1|45|23042013|16:56:00|1|34.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|21579|12079|6593|0|0|1|0
28|0|1|1|46|23042013|16:56:00|1|26.OS(0,1,BV).avi|0,1,0|0|1|0|1500|10000|7300|7300|FALSCH|0|11899|4599|2309|0|0|1|0
28|0|1|1|47|23042013|16:57:00|1|47.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|12940|3140|656|1|0|0|0
28|0|1|1|48|23042013|16:57:00|1|23.BV(1,1,OS).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|15588|4088|1100|1|0|0|0
28|0|1|1|49|23042013|16:58:00|1|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|20076|9377|1616|1|0|0|0
28|0|1|1|50|23042013|16:58:00|1|42.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|15054|3554|1232|1|0|0|0
28|0|1|1|51|23042013|16:58:00|1|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|22003|8503|423|0|0|1|0
28|0|1|1|52|23042013|16:59:00|1|47.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|12308|2508|1100|1|0|0|0
28|0|1|1|53|23042013|16:59:00|1|30.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|11796|4496|1369|0|0|1|0
28|0|1|1|54|23042013|16:59:00|1|10.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|WAHR|1|13883|3583|562|0|0|0|1
28|0|1|1|55|23042013|17:00:00|1|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|FALSCH|1|14652|4152|1377|0|1|0|0
28|0|1|1|56|23042013|17:00:00|1|31.WA(0,0,BV).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|17147|7647|15013|0|0|1|0
28|0|1|1|57|23042013|17:02:00|1|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|FALSCH|1|14579|3579|15005|0|1|0|0
28|0|1|1|58|23042013|17:03:00|1|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|19075|11275|1207|0|1|0|0
28|0|1|1|59|23042013|17:03:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|FALSCH|1|23435|13135|1588|0|1|0|0
28|0|1|1|60|23042013|17:03:00|1|03.WA(1,1,BV).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|14371|3871|882|1|0|0|0
28|0|1|1|61|23042013|17:04:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|FALSCH|1|21531|11231|3771|0|1|0|0
28|0|1|1|62|23042013|17:04:00|1|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|13907|1907|499|0|0|1|0
28|0|1|1|63|23042013|17:04:00|1|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|12204|1204|571|1|0|0|0
28|0|1|1|64|23042013|17:05:00|1|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|19243|5743|370|0|0|1|0
28|0|1|1|65|23042013|17:05:00|1|07.BV(1,0,WA).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|15716|3716|469|0|0|1|0
28|0|1|1|66|23042013|17:05:00|1|42.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|14643|3143|388|1|0|0|0
28|0|1|1|67|23042013|17:06:00|1|05.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|14084|3984|359|0|0|1|0
28|0|1|1|68|23042013|17:06:00|1|08.BV(1,1,WA).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|14221|2721|346|1|0|0|0
28|0|1|1|69|23042013|17:06:00|1|31.WA(0,0,BV).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|14571|5071|353|0|0|1|0
28|0|1|1|70|23042013|17:07:00|1|40.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|WAHR|1|16308|1808|744|0|0|0|1
28|0|1|1|71|23042013|17:07:00|1|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|FALSCH|1|20204|9505|570|0|1|0|0
28|0|1|1|72|23042013|17:07:00|1|03.WA(1,1,BV).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|13620|3120|348|1|0|0|0
28|0|1|1|73|23042013|17:08:00|1|23.BV(1,1,OS).avi|1,1,0|1|1|0|2500|11500|11500|11500|FALSCH|1|14629|3129|428|0|1|0|0
28|0|1|1|74|23042013|17:08:00|1|31.WA(0,0,BV).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|12276|2776|973|0|0|1|0
28|0|1|1|75|23042013|17:08:00|1|37.BV(0,0,WA).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|10291|-4209|323|0|0|1|0
28|0|1|1|76|23042013|17:08:00|1|41.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|13836|2336|581|1|0|0|0
28|0|1|1|77|23042013|17:09:00|1|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|FALSCH|1|12908|2408|879|0|1|0|0
28|0|1|1|78|23042013|17:09:00|1|44.OS(0,0,BV).avi|0,0,0|0|0|0|2500|12500|12000|12000|WAHR|1|4683|-7317|1364|0|0|0|1
28|0|1|1|79|23042013|17:09:00|1|08.BV(1,1,WA).avi|1,1,0|1|1|0|2500|11500|11500|11500|FALSCH|1|15028|3528|644|0|1|0|0
28|0|1|1|80|23042013|17:10:00|1|43.OS(0,0,WA).avi|0,0,0|0|0|0|2500|12500|12000|12000|FALSCH|0|18920|6920|681|0|0|1|0
28|0|1|1|81|23042013|17:10:00|1|34.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|15468|5968|461|0|0|1|0
28|0|1|1|82|23042013|17:10:00|1|20.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|12836|2736|472|0|0|1|0
28|0|1|1|83|23042013|17:11:00|1|38.BV(0,0,OS).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|16948|2448|627|0|0|1|0
28|0|1|1|84|23042013|17:11:00|1|45.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|WAHR|1|17228|5228|336|0|0|0|1
28|0|1|1|85|23042013|17:11:00|1|03.WA(1,1,BV).avi|1,1,0|1|1|0|2500|10500|8100|10500|FALSCH|1|9372|-1128|434|0|1|0|0
28|0|1|1|86|23042013|17:11:00|1|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|13181|2181|452|1|0|0|0
28|0|1|1|87|23042013|17:12:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|12980|2680|386|1|0|0|0
28|0|1|1|88|23042013|17:12:00|1|13.OS(1,1,WA).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|12636|1636|331|1|0|0|0
28|0|1|1|89|23042013|17:12:00|1|08.BV(1,1,WA).avi|1,1,0|1|1|0|2500|11500|11500|11500|FALSCH|1|15444|3944|906|0|1|0|0
28|0|1|1|90|23042013|17:13:00|1|20.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|12068|1968|320|0|0|1|0
28|0|1|1|91|23042013|17:13:00|1|43.OS(0,0,WA).avi|0,0,0|0|0|0|2500|12500|12000|12000|FALSCH|0|14740|2740|604|0|0|1|0
28|0|1|1|92|23042013|17:13:00|1|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|16028|2528|12073|0|0|1|0
28|0|1|1|93|23042013|17:14:00|1|38.BV(0,0,OS).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|17043|2543|599|0|0|1|0
28|0|1|1|94|23042013|17:14:00|1|08.BV(1,1,WA).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|15172|3672|262|1|0|0|0
28|0|1|1|95|23042013|17:14:00|1|20.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|12932|2832|670|0|0|1|0
28|0|1|1|96|23042013|17:15:00|1|10.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|13819|3519|1443|0|0|1|0
28|0|1|1|97|23042013|17:15:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|FALSCH|1|15196|4896|4538|0|1|0|0
28|0|1|1|98|23042013|17:15:00|1|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|16683|8883|382|0|1|0|0
28|0|1|1|99|23042013|17:16:00|1|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|17155|6456|544|1|0|0|0
28|0|1|1|100|23042013|17:16:00|1|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|11724|3924|384|1|0|0|0
28|0|1|1|101|23042013|17:16:00|1|03.WA(1,1,BV).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|13692|3192|564|1|0|0|0
28|0|1|1|102|23042013|17:17:00|1|31.WA(0,0,BV).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|12339|2839|246|0|0|1|0
28|0|1|1|103|23042013|17:17:00|1|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|12732|2232|611|1|0|0|0
28|0|1|1|104|23042013|17:17:00|1|45.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|18132|6132|1020|0|0|1|0
28|0|1|1|105|23042013|17:17:00|1|33.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|12740|3240|445|0|0|1|0
28|0|1|1|106|23042013|17:18:00|1|23.BV(1,1,OS).avi|1,1,0|1|1|0|2500|11500|11500|11500|FALSCH|1|15275|3775|519|0|1|0|0
28|0|1|1|107|23042013|17:18:00|1|45.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|WAHR|1|15551|3551|1780|0|0|0|1
28|0|1|1|108|23042013|17:18:00|1|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|FALSCH|1|13236|2236|632|0|1|0|0
28|0|1|1|109|23042013|17:19:00|1|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|14555|6755|382|0|1|0|0
28|0|1|1|110|23042013|17:19:00|1|46.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|WAHR|1|15316|3316|594|0|0|0|1
28|0|1|1|111|23042013|17:19:00|1|03.WA(1,1,BV).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|12108|1608|2598|1|0|0|0
28|0|1|1|112|23042013|17:20:00|1|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|FALSCH|1|13460|2960|2288|0|1|0|0
28|0|1|1|113|23042013|17:20:00|1|13.OS(1,1,WA).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|13027|2027|729|1|0|0|0
28|0|1|1|114|23042013|17:20:00|1|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|13708|2708|710|1|0|0|0
28|0|1|1|115|23042013|17:21:00|1|33.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|17946|8446|3010|0|0|1|0
28|0|1|1|116|23042013|17:21:00|1|39.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|FALSCH|0|20070|5570|742|0|0|1|0
28|0|1|1|117|23042013|17:21:00|1|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|FALSCH|1|13587|2587|376|0|1|0|0
28|0|1|1|118|23042013|17:22:00|1|33.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|12268|2768|418|0|0|1|0
28|0|1|1|119|23042013|17:22:00|1|08.BV(1,1,WA).avi|1,1,0|1|1|0|2500|11500|11500|11500|FALSCH|1|15332|3832|373|0|1|0|0
28|0|1|1|120|23042013|17:22:00|1|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|14100|3600|3968|1|0|0|0
28|0|1|1|121|23042013|17:23:00|1|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|18027|10227|418|1|0|0|0
28|0|1|1|122|23042013|17:23:00|1|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|18387|8087|524|1|0|0|0
28|0|1|1|123|23042013|17:23:00|1|23.BV(1,1,OS).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|13586|2086|337|1|0|0|0
28|0|1|1|124|23042013|17:24:00|1|45.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|14572|2572|308|0|0|1|0
28|0|1|1|125|23042013|17:24:00|1|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|13164|2164|404|1|0|0|0
